ts,air_temp_c,air_rh_pct,air_co2_ppm,air_pm25_ugm3,air_tvoc,air_surface_temp_c,air_material_moisture,outdoor_temp_c,outdoor_rh_pct,dew_point_c,dew_margin_c,outdoor_dew_point_c,tod_sin,tod_cos,dow_sin,dow_cos,idx_mold_now,rh_mean_w,rh_std_w,rh_slope_w,temp_slope_w,dew_point_slope_w,dew_margin_slope_w,rh_time_above_70_w,dew_margin_time_below_0_w,air_rh_pct_t_minus_1,air_rh_pct_t_minus_5,dew_margin_c_t_minus_5,idx_mold_now_t_minus_5,target_idx_mold_h,scenario,episode_id
2026-02-27 12:14:00+00:00,22.1,45.6,644.0,9.0,137.0,21.3,0.09,12.3,78.2,9.80344086975293,11.496559130247071,7.940000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,44.6,42.800000000000004,12.610151842309742,0.0,0.0,NORMAL,0
2026-02-27 12:15:00+00:00,21.8,45.300000000000004,597.0,8.0,126.0,21.3,0.07,12.4,74.8,9.432281642563085,11.867718357436916,7.359999999999999,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.6,45.900000000000006,11.707587408736059,0.0,0.0,NORMAL,0
2026-02-27 12:16:00+00:00,22.1,46.6,669.0,9.0,170.0,21.6,0.08,12.4,74.4,10.12779861605246,11.472201383947542,7.280000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.300000000000004,45.1,11.770274733272604,0.0,0.0,NORMAL,0
2026-02-27 12:17:00+00:00,21.8,46.6,603.0,9.0,152.0,21.1,0.08,12.5,74.4,9.854257731600715,11.245742268399287,7.380000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,46.6,46.1,11.524665695800016,0.0,0.0,NORMAL,0
2026-02-27 12:18:00+00:00,22.200000000000003,41.800000000000004,654.0,9.0,133.0,21.700000000000003,0.08,12.9,76.0,8.600740848960108,13.099259151039895,8.100000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,46.6,44.6,11.945849193438779,0.0,0.0,NORMAL,0
2026-02-27 12:19:00+00:00,22.0,40.5,611.0,7.0,166.0,21.400000000000002,0.08,13.0,73.0,7.954916060860081,13.44508393913992,7.6,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,41.800000000000004,45.6,11.496559130247071,0.0,0.0,NORMAL,0
2026-02-27 12:20:00+00:00,22.0,47.0,629.0,12.0,139.0,21.400000000000002,0.06,12.600000000000001,73.4,10.16455607693873,11.235443923061272,7.280000000000003,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,40.5,45.300000000000004,11.867718357436916,0.0,0.0,NORMAL,0
2026-02-27 12:21:00+00:00,21.8,47.400000000000006,578.0,8.0,122.0,21.200000000000003,0.09,13.600000000000001,71.3,10.10880325081556,11.091196749184443,7.860000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,47.0,46.6,11.472201383947542,0.0,0.0,NORMAL,0
2026-02-27 12:22:00+00:00,22.3,43.0,574.0,4.0,170.0,21.6,0.08,12.9,71.7,9.110402802670292,12.48959719732971,7.240000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,47.400000000000006,46.6,11.245742268399287,0.0,0.0,NORMAL,0
2026-02-27 12:23:00+00:00,22.0,41.300000000000004,614.0,6.0,139.0,21.5,0.08,13.4,72.60000000000001,8.24309270002641,13.25690729997359,7.920000000000002,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,43.0,41.800000000000004,13.099259151039895,0.0,0.0,NORMAL,0
2026-02-27 12:24:00+00:00,21.900000000000002,45.2,630.0,5.0,142.0,21.3,0.07,13.4,73.2,9.490236973326294,11.809763026673707,8.040000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,41.300000000000004,40.5,13.44508393913992,0.0,0.0,NORMAL,0
2026-02-27 12:25:00+00:00,21.900000000000002,46.900000000000006,601.0,8.0,151.0,21.5,0.08,13.9,75.8,10.041413206824107,11.458586793175893,9.059999999999999,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.2,47.0,11.235443923061272,0.0,0.0,NORMAL,0
2026-02-27 12:26:00+00:00,22.1,48.6,561.0,8.0,173.0,21.5,0.07,12.8,73.8,10.758511901818034,10.741488098181966,7.5600000000000005,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,46.900000000000006,47.400000000000006,11.091196749184443,0.0,0.0,NORMAL,0
2026-02-27 12:27:00+00:00,22.1,46.0,559.0,7.0,150.0,21.400000000000002,0.06,14.4,71.4,9.933929553347316,11.466070446652687,8.680000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,48.6,43.0,12.48959719732971,0.0,0.0,NORMAL,0
2026-02-27 12:28:00+00:00,22.1,44.300000000000004,557.0,12.0,126.0,21.6,0.08,13.700000000000001,71.60000000000001,9.372264949733793,12.227735050266208,8.020000000000003,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,46.0,41.300000000000004,13.25690729997359,0.0,0.0,NORMAL,0
2026-02-27 12:29:00+00:00,22.1,43.2,547.0,9.0,161.0,21.6,0.09,14.700000000000001,74.5,8.99861587659208,12.601384123407922,9.600000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,44.300000000000004,45.2,11.809763026673707,0.0,0.0,NORMAL,0
2026-02-27 12:30:00+00:00,22.5,45.0,603.0,9.0,140.0,22.0,0.08,14.0,74.0,9.968977252605642,12.031022747394358,8.8,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,43.2,46.900000000000006,11.458586793175893,0.0,0.0,NORMAL,0
2026-02-27 12:31:00+00:00,21.900000000000002,44.400000000000006,634.0,6.0,188.0,21.400000000000002,0.07,14.3,72.2,9.224506278360039,12.175493721639963,8.740000000000002,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.0,48.6,10.741488098181966,0.0,0.0,NORMAL,0
2026-02-27 12:32:00+00:00,21.900000000000002,43.0,600.0,6.0,150.0,21.200000000000003,0.08,15.3,71.3,8.749142622573222,12.45085737742678,9.56,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,44.400000000000006,46.0,11.466070446652687,0.0,0.0,NORMAL,0
2026-02-27 12:33:00+00:00,21.8,49.1,532.0,8.0,105.0,21.200000000000003,0.07,14.3,73.5,10.637372284665242,10.562627715334761,9.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,43.0,44.300000000000004,12.227735050266208,0.0,0.0,NORMAL,0
2026-02-27 12:34:00+00:00,22.200000000000003,48.6,594.0,8.0,157.0,21.5,0.07,15.100000000000001,70.10000000000001,10.85014077470312,10.64985922529688,9.120000000000003,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,49.1,43.2,12.601384123407922,0.0,0.0,NORMAL,0
2026-02-27 12:35:00+00:00,22.3,47.300000000000004,595.0,4.0,189.0,21.6,0.07,14.600000000000001,72.0,10.533883712907233,11.066116287092768,9.000000000000002,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,48.6,45.0,12.031022747394358,0.0,0.0,NORMAL,0
2026-02-27 12:36:00+00:00,22.0,43.2,663.0,8.0,182.0,21.3,0.09,14.9,74.60000000000001,8.908249810629842,12.391750189370159,9.820000000000002,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,47.300000000000004,44.400000000000006,12.175493721639963,0.0,0.0,NORMAL,0
2026-02-27 12:37:00+00:00,21.8,46.7,556.0,8.0,187.0,21.3,0.08,14.8,71.3,9.886285713052777,11.413714286947224,9.06,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,43.2,43.0,12.45085737742678,0.0,0.0,NORMAL,0
2026-02-27 12:38:00+00:00,21.8,46.300000000000004,588.0,8.0,130.0,21.200000000000003,0.08,15.200000000000001,69.7,9.757808781424743,11.44219121857526,9.14,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,46.7,49.1,10.562627715334761,0.0,0.0,NORMAL,0
2026-02-27 12:39:00+00:00,22.200000000000003,45.900000000000006,651.0,6.0,168.0,21.400000000000002,0.1,14.5,71.2,9.992412591263944,11.407587408736058,8.74,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,46.300000000000004,48.6,10.64985922529688,0.0,0.0,NORMAL,0
2026-02-27 12:40:00+00:00,22.200000000000003,47.5,613.0,7.0,136.0,21.400000000000002,0.08,14.4,69.7,10.505895550861515,10.894104449138487,8.34,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.900000000000006,47.300000000000004,11.066116287092768,0.0,0.0,NORMAL,0
2026-02-27 12:41:00+00:00,22.1,46.300000000000004,617.0,8.0,154.0,21.700000000000003,0.08,14.600000000000001,68.10000000000001,10.03114101259321,11.668858987406793,8.220000000000002,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,47.5,43.2,12.391750189370159,0.0,0.0,NORMAL,0
2026-02-27 12:42:00+00:00,21.8,46.5,603.0,8.0,125.0,21.200000000000003,0.08,15.0,71.0,9.82216908063773,11.377830919362273,9.2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,46.300000000000004,46.7,11.413714286947224,0.0,0.0,NORMAL,0
2026-02-27 12:43:00+00:00,22.1,46.300000000000004,610.0,9.0,137.0,21.400000000000002,0.07,14.8,71.4,10.03114101259321,11.368858987406792,9.080000000000002,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,46.5,46.300000000000004,11.44219121857526,0.0,0.0,NORMAL,0
2026-02-27 12:44:00+00:00,22.0,45.7,623.0,10.0,136.0,21.400000000000002,0.06,15.3,69.10000000000001,9.745190042865103,11.6548099571349,9.120000000000003,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,46.300000000000004,45.900000000000006,11.407587408736058,0.0,0.0,NORMAL,0
2026-02-27 12:45:00+00:00,22.1,41.400000000000006,576.0,7.0,168.0,21.3,0.09,15.600000000000001,68.7,8.368682740640992,12.931317259359009,9.340000000000002,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.7,47.5,10.894104449138487,0.0,0.0,NORMAL,0
2026-02-27 12:46:00+00:00,22.200000000000003,45.2,626.0,7.0,166.0,21.8,0.08,14.5,67.60000000000001,9.762784865871794,12.037215134128207,8.020000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,41.400000000000006,46.300000000000004,11.668858987406793,0.0,0.0,NORMAL,0
2026-02-27 12:47:00+00:00,22.1,43.900000000000006,559.0,9.0,156.0,21.400000000000002,0.08,14.600000000000001,68.60000000000001,9.237349457056663,12.16265054294334,8.320000000000004,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.2,46.5,11.377830919362273,0.0,0.0,NORMAL,0
2026-02-27 12:48:00+00:00,22.200000000000003,42.400000000000006,610.0,9.0,123.0,21.700000000000003,0.08,14.3,67.8,8.811725944916795,12.888274055083208,7.86,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,43.900000000000006,46.300000000000004,11.368858987406792,0.0,0.0,NORMAL,0
2026-02-27 12:49:00+00:00,22.0,48.400000000000006,605.0,7.0,144.0,21.400000000000002,0.09,16.0,66.9,10.604893943425001,10.795106056575001,9.38,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,42.400000000000006,45.7,11.6548099571349,0.0,0.0,NORMAL,0
2026-02-27 12:50:00+00:00,22.1,48.5,582.0,10.0,135.0,21.6,0.06,15.100000000000001,71.0,10.727524639758151,10.87247536024185,9.3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,48.400000000000006,41.400000000000006,12.931317259359009,0.0,0.0,NORMAL,0
2026-02-27 12:51:00+00:00,22.200000000000003,47.7,599.0,10.0,167.0,21.6,0.07,15.200000000000001,68.60000000000001,10.569004700574729,11.030995299425273,8.920000000000002,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,48.5,45.2,12.037215134128207,0.0,0.0,NORMAL,0
2026-02-27 12:52:00+00:00,21.6,45.5,581.0,11.0,174.0,21.1,0.07,14.3,68.5,9.31602785142833,11.78397214857167,8.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,47.7,43.900000000000006,12.16265054294334,0.0,0.0,NORMAL,0
2026-02-27 12:53:00+00:00,21.900000000000002,47.7,568.0,12.0,171.0,21.400000000000002,0.1,14.9,68.8,10.294717151303846,11.105282848696156,8.66,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.5,42.400000000000006,12.888274055083208,0.0,0.0,NORMAL,0
2026-02-27 12:54:00+00:00,21.900000000000002,45.0,589.0,6.0,135.0,21.3,0.09,15.100000000000001,68.3,9.424195627960497,11.875804372039504,8.760000000000002,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,47.7,48.400000000000006,10.795106056575001,0.0,0.0,NORMAL,0
2026-02-27 12:55:00+00:00,21.8,45.400000000000006,567.0,8.0,95.0,21.3,0.06,14.700000000000001,66.3,9.465118028300473,11.834881971699527,7.960000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.0,48.5,10.87247536024185,0.0,0.0,NORMAL,0
2026-02-27 12:56:00+00:00,21.900000000000002,42.800000000000004,610.0,8.0,115.0,21.3,0.06,15.3,67.10000000000001,8.680122170549028,12.619877829450973,8.720000000000002,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.400000000000006,47.7,11.030995299425273,0.0,0.0,NORMAL,0
2026-02-27 12:57:00+00:00,22.400000000000002,45.800000000000004,565.0,8.0,178.0,22.0,0.08,15.9,66.0,10.141764352663895,11.858235647336105,9.100000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,42.800000000000004,45.5,11.78397214857167,0.0,0.0,NORMAL,0
2026-02-27 12:58:00+00:00,21.8,45.1,621.0,7.0,142.0,21.1,0.08,14.200000000000001,66.9,9.36641659748652,11.733583402513482,7.580000000000002,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,44.99662632375189,2.018152246747259,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.800000000000004,47.7,11.105282848696156,0.0,0.0,NORMAL,0
2026-02-27 12:59:00+00:00,22.200000000000003,42.400000000000006,565.0,5.0,135.0,21.6,0.07,14.100000000000001,66.5,8.811725944916795,12.788274055083207,7.400000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,45.220000000000006,2.1646466028555884,-0.017121212121212148,-0.006818181818181797,-0.011950402322008412,0.0031625235341296203,0.0,0.0,45.1,45.0,11.875804372039504,0.0,0.0,NORMAL,0
